run_id,experiment,strategy,label,isolation_level,mode,concurrency,accounts,max_streams,race_delay_ms,granted,rejected,retries,deadlocks,lock_timeouts,errors,violations,p50_ms,p95_ms,throughput_rps,wall_ms,batch_id,trial
2921,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,44.56,58.58,530.5,60.32,52871cd8-c451-4417-b658-135e85f7adb5,5
2922,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,48.12,63.47,488.15,65.55,52871cd8-c451-4417-b658-135e85f7adb5,6
2923,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,46.55,63.58,493.3,64.87,52871cd8-c451-4417-b658-135e85f7adb5,7
2924,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,44.47,59.52,519.78,61.56,52871cd8-c451-4417-b658-135e85f7adb5,8
2925,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,43.02,57.88,536.83,59.61,52871cd8-c451-4417-b658-135e85f7adb5,9
2926,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,1,1,20,32,0,0,0,0,0,31,43.46,57.94,534.7,59.85,52871cd8-c451-4417-b658-135e85f7adb5,10
2927,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,12.33,16.13,1879.15,17.03,52871cd8-c451-4417-b658-135e85f7adb5,1
2928,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,11.39,13.04,2319.34,13.8,52871cd8-c451-4417-b658-135e85f7adb5,2
2929,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.01,10.17,3108.12,10.3,52871cd8-c451-4417-b658-135e85f7adb5,3
2930,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,7.8,10.61,2972.92,10.76,52871cd8-c451-4417-b658-135e85f7adb5,4
2931,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,7.99,10.19,3062.16,10.45,52871cd8-c451-4417-b658-135e85f7adb5,5
2932,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.77,10.44,3023.59,10.58,52871cd8-c451-4417-b658-135e85f7adb5,6
2933,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,10.65,12.37,2558.67,12.51,52871cd8-c451-4417-b658-135e85f7adb5,7
2934,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.81,10.89,2904.71,11.02,52871cd8-c451-4417-b658-135e85f7adb5,8
2935,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,9.27,11.43,2769.04,11.56,52871cd8-c451-4417-b658-135e85f7adb5,9
2936,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,0,32,0,0,0,0,0,16,8.71,11.09,2838.25,11.27,52871cd8-c451-4417-b658-135e85f7adb5,10
2937,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,28.5,30.76,1039.42,30.79,52871cd8-c451-4417-b658-135e85f7adb5,1
2938,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,27.39,29.39,1081.4,29.59,52871cd8-c451-4417-b658-135e85f7adb5,2
2939,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,29.52,31.85,999.19,32.03,52871cd8-c451-4417-b658-135e85f7adb5,3
2940,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,31.57,33.55,946.34,33.81,52871cd8-c451-4417-b658-135e85f7adb5,4
2941,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,29.98,32.18,989.48,32.34,52871cd8-c451-4417-b658-135e85f7adb5,5
2942,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,29.49,32.48,981.05,32.62,52871cd8-c451-4417-b658-135e85f7adb5,6
2943,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,28.5,31.22,1023.29,31.27,52871cd8-c451-4417-b658-135e85f7adb5,7
2944,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,31.51,33.8,942.42,33.96,52871cd8-c451-4417-b658-135e85f7adb5,8
2945,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,29.72,31.7,1003.3,31.89,52871cd8-c451-4417-b658-135e85f7adb5,9
2946,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,32,16,1,20,32,0,0,0,0,0,16,30.98,34.33,927.02,34.52,52871cd8-c451-4417-b658-135e85f7adb5,10
2947,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,37.35,63.91,949.74,67.39,52871cd8-c451-4417-b658-135e85f7adb5,1
2948,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,38.22,63.06,944.88,67.73,52871cd8-c451-4417-b658-135e85f7adb5,2
2949,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,38.4,64.05,934.78,68.47,52871cd8-c451-4417-b658-135e85f7adb5,3
2950,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,39.49,76.46,785.88,81.44,52871cd8-c451-4417-b658-135e85f7adb5,4
2951,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,50.05,74.78,820.62,77.99,52871cd8-c451-4417-b658-135e85f7adb5,5
2952,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.33,61.15,999.54,64.03,52871cd8-c451-4417-b658-135e85f7adb5,6
2953,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,36.43,60.44,1014.52,63.08,52871cd8-c451-4417-b658-135e85f7adb5,7
2954,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,34.52,60.23,1008.99,63.43,52871cd8-c451-4417-b658-135e85f7adb5,8
2955,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,40.91,63.59,947.38,67.55,52871cd8-c451-4417-b658-135e85f7adb5,9
2956,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,0,64,0,0,0,0,0,63,33.82,56.85,1069.26,59.85,52871cd8-c451-4417-b658-135e85f7adb5,10
2957,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,56.82,81.06,765.27,83.63,52871cd8-c451-4417-b658-135e85f7adb5,1
2958,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,60.03,86.65,712.05,89.88,52871cd8-c451-4417-b658-135e85f7adb5,2
2959,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,65.17,91.37,671.16,95.36,52871cd8-c451-4417-b658-135e85f7adb5,3
2960,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,63.2,87.04,704.96,90.79,52871cd8-c451-4417-b658-135e85f7adb5,4
2961,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,63.68,91.38,666.01,96.09,52871cd8-c451-4417-b658-135e85f7adb5,5
2962,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,62.55,97.8,628.23,101.87,52871cd8-c451-4417-b658-135e85f7adb5,6
2963,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,64.88,90.3,673.13,95.08,52871cd8-c451-4417-b658-135e85f7adb5,7
2964,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,63.37,87.6,696.69,91.86,52871cd8-c451-4417-b658-135e85f7adb5,8
2965,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,60.16,87.66,695,92.09,52871cd8-c451-4417-b658-135e85f7adb5,9
2966,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,1,1,20,64,0,0,0,0,0,63,65.87,93.53,653.04,98,52871cd8-c451-4417-b658-135e85f7adb5,10
2967,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,20.26,24.34,2482.7,25.78,52871cd8-c451-4417-b658-135e85f7adb5,1
2968,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,14.16,20.12,3130.35,20.45,52871cd8-c451-4417-b658-135e85f7adb5,2
2969,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,16.25,21.58,2905.73,22.03,52871cd8-c451-4417-b658-135e85f7adb5,3
2970,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,14.82,19.61,3192.41,20.05,52871cd8-c451-4417-b658-135e85f7adb5,4
2971,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,14.79,19.66,3180.9,20.12,52871cd8-c451-4417-b658-135e85f7adb5,5
2972,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.8,20.43,3089.42,20.72,52871cd8-c451-4417-b658-135e85f7adb5,6
2973,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15,20.31,3087.34,20.73,52871cd8-c451-4417-b658-135e85f7adb5,7
2974,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,15.75,21.15,2991.41,21.39,52871cd8-c451-4417-b658-135e85f7adb5,8
2975,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,14.67,19.94,3178.75,20.13,52871cd8-c451-4417-b658-135e85f7adb5,9
2976,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,0,64,0,0,0,0,0,48,17.48,22.1,2844.34,22.5,52871cd8-c451-4417-b658-135e85f7adb5,10
2977,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,35.21,39.75,1593.79,40.16,52871cd8-c451-4417-b658-135e85f7adb5,1
2978,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,37.45,42.59,1489.68,42.96,52871cd8-c451-4417-b658-135e85f7adb5,2
2979,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,35.09,41.11,1541.72,41.51,52871cd8-c451-4417-b658-135e85f7adb5,3
2980,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,36.23,41.94,1513.32,42.29,52871cd8-c451-4417-b658-135e85f7adb5,4
2981,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.2,39.55,1600.59,39.99,52871cd8-c451-4417-b658-135e85f7adb5,5
2982,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,33.79,38.72,1637.35,39.09,52871cd8-c451-4417-b658-135e85f7adb5,6
2983,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.8,40,1585.03,40.38,52871cd8-c451-4417-b658-135e85f7adb5,7
2984,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.06,38.37,1649.91,38.79,52871cd8-c451-4417-b658-135e85f7adb5,8
2985,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.38,39.59,1607.69,39.81,52871cd8-c451-4417-b658-135e85f7adb5,9
2986,STREAM_LIMIT,TXN_RR,TXN_RR@RR,REPEATABLE READ,NORMAL,64,16,1,20,64,0,0,0,0,0,48,34.49,39.19,1615.61,39.61,52871cd8-c451-4417-b658-135e85f7adb5,10
2987,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,2.28,3.01,660.65,3.03,52871cd8-c451-4417-b658-135e85f7adb5,1
2988,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.77,2.52,789.25,2.53,52871cd8-c451-4417-b658-135e85f7adb5,2
2989,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.82,2.66,750.83,2.66,52871cd8-c451-4417-b658-135e85f7adb5,3
2990,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,2,2.77,722.52,2.77,52871cd8-c451-4417-b658-135e85f7adb5,4
2991,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.91,2.77,719.11,2.78,52871cd8-c451-4417-b658-135e85f7adb5,5
2992,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.77,2.58,771.03,2.59,52871cd8-c451-4417-b658-135e85f7adb5,6
2993,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.77,2.51,797.08,2.51,52871cd8-c451-4417-b658-135e85f7adb5,7
2994,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.84,2.54,782.6,2.56,52871cd8-c451-4417-b658-135e85f7adb5,8
2995,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,1.89,2.6,766.21,2.61,52871cd8-c451-4417-b658-135e85f7adb5,9
2996,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,0,2,0,0,0,0,0,1,2.02,2.72,734.5,2.72,52871cd8-c451-4417-b658-135e85f7adb5,10
2997,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,22.67,23.5,85.08,23.51,52871cd8-c451-4417-b658-135e85f7adb5,1
2998,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,23.84,24.96,80.11,24.97,52871cd8-c451-4417-b658-135e85f7adb5,2
2999,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,22.52,24.02,83.06,24.08,52871cd8-c451-4417-b658-135e85f7adb5,3
3000,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,24.4,25.4,78.5,25.48,52871cd8-c451-4417-b658-135e85f7adb5,4
3001,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,23.89,24.93,80.04,24.99,52871cd8-c451-4417-b658-135e85f7adb5,5
3002,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,23.63,24.81,80.35,24.89,52871cd8-c451-4417-b658-135e85f7adb5,6
3003,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,24.13,25.76,77.38,25.85,52871cd8-c451-4417-b658-135e85f7adb5,7
3004,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,23.4,24.42,81.68,24.48,52871cd8-c451-4417-b658-135e85f7adb5,8
3005,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,24.16,25.16,79.11,25.28,52871cd8-c451-4417-b658-135e85f7adb5,9
3006,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,1,1,20,2,0,0,0,0,0,1,24.08,25.29,78.97,25.33,52871cd8-c451-4417-b658-135e85f7adb5,10
3007,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.58,2.84,686.69,2.91,52871cd8-c451-4417-b658-135e85f7adb5,1
3008,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.37,2.57,766.19,2.61,52871cd8-c451-4417-b658-135e85f7adb5,2
3009,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.08,2.33,840.59,2.38,52871cd8-c451-4417-b658-135e85f7adb5,3
3010,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.17,2.5,783.71,2.55,52871cd8-c451-4417-b658-135e85f7adb5,4
3011,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.21,2.39,821.33,2.44,52871cd8-c451-4417-b658-135e85f7adb5,5
3012,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.05,2.48,781.25,2.56,52871cd8-c451-4417-b658-135e85f7adb5,6
3013,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.22,2.34,831.1,2.41,52871cd8-c451-4417-b658-135e85f7adb5,7
3014,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,1.99,2.39,811.8,2.46,52871cd8-c451-4417-b658-135e85f7adb5,8
3015,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,2.16,2.42,803.51,2.49,52871cd8-c451-4417-b658-135e85f7adb5,9
3016,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,0,2,0,0,0,0,0,0,1.98,2.1,922.83,2.17,52871cd8-c451-4417-b658-135e85f7adb5,10
3017,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.21,24.47,81.48,24.54,52871cd8-c451-4417-b658-135e85f7adb5,1
3018,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,23.73,24.03,83.08,24.07,52871cd8-c451-4417-b658-135e85f7adb5,2
3019,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.4,24.71,80.67,24.79,52871cd8-c451-4417-b658-135e85f7adb5,3
3020,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.21,24.46,81.51,24.54,52871cd8-c451-4417-b658-135e85f7adb5,4
3021,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.32,24.75,80.54,24.83,52871cd8-c451-4417-b658-135e85f7adb5,5
3022,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.68,24.84,80.27,24.91,52871cd8-c451-4417-b658-135e85f7adb5,6
3023,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,23.79,24.15,82.81,24.15,52871cd8-c451-4417-b658-135e85f7adb5,7
3024,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,23.59,23.71,84.34,23.71,52871cd8-c451-4417-b658-135e85f7adb5,8
3025,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.11,24.25,82.14,24.35,52871cd8-c451-4417-b658-135e85f7adb5,9
3026,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,2,16,1,20,2,0,0,0,0,0,0,24.31,24.53,81.21,24.63,52871cd8-c451-4417-b658-135e85f7adb5,10
3027,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,7.02,10.47,740.03,10.81,52871cd8-c451-4417-b658-135e85f7adb5,1
3028,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.41,9.83,789.01,10.14,52871cd8-c451-4417-b658-135e85f7adb5,2
3029,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.83,9.58,809.27,9.89,52871cd8-c451-4417-b658-135e85f7adb5,3
3030,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,6.21,10.25,757.92,10.56,52871cd8-c451-4417-b658-135e85f7adb5,4
3031,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.89,10.37,756.12,10.58,52871cd8-c451-4417-b658-135e85f7adb5,5
3032,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.6,9.57,805.45,9.93,52871cd8-c451-4417-b658-135e85f7adb5,6
3033,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.45,8.97,874.67,9.15,52871cd8-c451-4417-b658-135e85f7adb5,7
3034,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,6.2,10.45,745.52,10.73,52871cd8-c451-4417-b658-135e85f7adb5,8
3035,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.63,9.67,807.56,9.91,52871cd8-c451-4417-b658-135e85f7adb5,9
3036,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,0,8,0,0,0,0,0,7,5.32,8.9,870.52,9.19,52871cd8-c451-4417-b658-135e85f7adb5,10
3037,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,28.24,31.35,252.55,31.68,52871cd8-c451-4417-b658-135e85f7adb5,1
3038,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,26.13,29.92,264.12,30.29,52871cd8-c451-4417-b658-135e85f7adb5,2
3039,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,27.91,31.74,249.97,32,52871cd8-c451-4417-b658-135e85f7adb5,3
3040,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,27.56,31.58,250.69,31.91,52871cd8-c451-4417-b658-135e85f7adb5,4
3041,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,28.03,31.96,249.66,32.04,52871cd8-c451-4417-b658-135e85f7adb5,5
3042,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,26.75,30.11,262.56,30.47,52871cd8-c451-4417-b658-135e85f7adb5,6
3043,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,27.11,31.06,257.54,31.06,52871cd8-c451-4417-b658-135e85f7adb5,7
3044,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,27.14,30.54,259.16,30.87,52871cd8-c451-4417-b658-135e85f7adb5,8
3045,STREAM_LIMIT,TXN_RR,TXN_RR@RC,READ COMMITTED,NORMAL,8,1,1,20,8,0,0,0,0,0,7,27.54,31.92,249.37,32.08,52871cd8-c451-4417-b658-135e85f7adb5,9
